top_mode_smiles,n_distinct_products
N.O=C(O)C(F)(c1ccc(C(F)(F)F)cc1)S(=O)(=O)CCC(F)(F)F,1
CCCCN(Cc1ccc(C(F)(F)F)cc1F)C(=O)COc1ccc(CCOc2ccccc2C(=O)OC)cc1,1
COC(=O)C(CC(C)C)N1CC2=Cc3c(OC)cccc3OC2(O)C1=O,1
CC(C)(C)c1noc(N2CCC(=O)CC2)n1.NC1CC1,1
CCCn1c(CC)c2c3c(cccc31)C1CC(N)CN(C)C1C2.CCN(CC)C(=O)Cl,1
COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(C)C)NC(=O)N1CCCCCC1,1
CC(=O)N1CCc2nc(Nc3ccc(-c4cnco4)cc3)nc(Cl)c2C1.OCC1CCCNC1,1
O=C1c2ccccc2C(=O)N1CCBr.c1ccc2c(c1)Cn1cccc1C1CNCCN21,1
O=C(CCl)c1ccc(F)cc1.O=S(=O)(CC1CNC1)c1ccc(F)cc1F,1
CNOC.O=C(O)c1cc2cc(F)cc(F)c2s1,1
CCCN1C(=O)N(N=CC(O)C2CCCCC2)C2CC(SCCCC(=O)OC)CC21,1
CC(C)(C)OC(=O)CBr.O=c1ccn2c3ccc(Br)cc3c3cc(O)cc1c32,1
CCCCCC(=CC=CC(=O)O)CCCCC.O=[N+]([O-])c1ccc(O)cc1,1
CCOC(=O)c1cc(-c2ccc(C#N)cc2)n(-c2cccnc2)n1,1
CC1(C)CC(=O)N(c2ccc(I)cn2)N1.CCI,1
CNC.O=[N+]([O-])c1c(F)cccc1C=CCCn1cnc(-c2ccccc2)c1,1
COC(=O)COC1CCN(C(=O)C(C)NC(=O)OCc2ccccc2)CC1,1
COC(=O)c1ccc2nc(-c3ccc(F)cc3)c(N3CCCc4cc(C(=O)N5CCOCC5)ccc43)nc2c1,1
CC(C)OC(=O)OCCl.CCCc1nc(C(C)(C)O)c(C(=O)O)[nH]1,1
CNC.COC1=NC(CCBr)(CC2CC2)C(OC)=NC1C(C)C,1
CCI.COc1cc2c(cc1O)C(Cc1ccc(OC)c(OC)c1)N(CC(=O)NCc1ccccc1)CC2,1
CCC(N=[N+]=[N-])C(O)CNC(=O)OC(C)(C)C,1
CC1CCNCC1.O=c1cc(CBr)oc2ccc(Br)cc12,1
CS(=O)c1ccc(C(=O)CBr)cc1.O=c1ncc(Cl)c[nH]1,1
CC(=O)Cl.CCOc1nc(N)cs1,1
CS(=O)(=O)Cl.O=C1NCCC1Oc1ncnc2c1cnn2-c1ccccc1Cl,1
CC(C)NC(=O)CC#N.O=Cc1ccc2cn[nH]c2c1,1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NNC(CC(N)=O)C(=O)OCc1ccccc1,1
CC(C)OC(=O)Cl.Nc1ccc(N)c([N+](=O)[O-])c1,1
COC(=O)Cc1ccc(C)c(S(=O)(=O)Cl)c1.FC(F)(F)c1ccc(-c2nc3c(s2)CNCC3)cc1,1
ClCC1CO1.Clc1ccc(-c2cc[nH]n2)cc1Cl,1
CCOC(=O)C1CCOc2cc(Oc3ccc(C(=O)O)cc3)c(Cl)cc21.NCC1Cc2ccccc2C1,1
CC1(C)OB(c2ccc(-c3cnc(N)nc3)c(F)c2)OC1(C)C.O=c1[nH]c(CS(=O)(=O)c2ccccc2Br)nc2ccccc12,1
COCCOCCOCCOCCOCCOCCOCCN(CCOC)CCN(C)Cc1ccccc1,1
COc1ccc(-c2ncccc2N)cc1OC.O=C(Cl)C(=C(Cl)Cl)c1ccccc1Cl,1
CC(Oc1c(N)ncc2c(C3=CCNCC3)coc12)c1c(Cl)ccc(F)c1Cl.O=C=Nc1ccccc1Cl,1
CC(C)(C)C(=O)Oc1ccc(C(=O)Cl)c(OC(=O)C(C)(C)C)c1.NCc1nc(-c2ccncc2)n[nH]1,1
Nc1cccc(C(=O)O)c1.O=C(CC1CCCCC1=O)c1ccccc1,1
C1CNC2CNCC2C1.O=C(O)c1cn(C2CC2)c2c(Cl)c(Cl)ncc2c1=O,1
COc1ccc(COC(=O)Cl)cc1.OCC1CC(O)CN1,1
CC(C)(C)OC(=O)NC1CCCC(O)CC1,1
CC(CO)NC(=O)OC(C)(C)C.O=[N+]([O-])c1cnc(Cl)nc1OCc1ccccc1,1
Cc1nc(NC(N)=S)ns1.N#CC(Br)C(=O)c1cn[nH]c1,1
CCOC(=O)C(=Cc1ccc(OC)cc1)CC,1
[N-]=[N+]=NCCc1csc2ccc(F)cc12,1
C=CCO[Si](C)(C)C(C)(C)C.CC(C)(C)OC(=O)NC(CC(Cc1ccc(Br)cn1)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,1
C=CCCCNC.COC(=O)CCS(=O)(=O)Cl,1
Nc1cnn2c1NCC2.O=C(O)CCNC(c1ccccc1)(c1ccccc1)c1ccccc1,1
NCc1ccc(O)cc1.O=C(O)c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,1
COc1ccccc1-c1cc(NC(=O)C2CCCN(C(=O)OC(C)(C)C)C2)ncn1,1
ClCCCN1CCCCC1.Oc1ccc(Br)c(F)c1,1
CC(C)(C)OC(=O)NN.O=C(O)c1ccc(Br)c(F)c1,1
O=Cc1ccc(C(=O)C#Cc2ccccc2)cc1,1
Cc1ccc(S(=O)(=O)Cl)cc1.OCCOCCOCC(F)(F)C(F)(F)C(F)(F)F,1
COc1cc(Nc2ncc(Br)c(-n3ccc(C(F)(F)F)n3)n2)cc(OC)c1.COc1ncc(B(O)O)cc1C(=O)NS(=O)(=O)C(C)C,1
CCOC(=O)c1ccc2ncc(C#N)c(Cl)c2c1.OB(O)c1cccnc1,1
CC(C)c1[nH]c(C(=O)O)c(C(C)C)c1C(C)C.COC(=O)c1ccc(N)cc1,1
CSCCCl.Cn1c(=O)[nH]c2c(c1=O)CNCC2,1
COc1cc2c(cc1OC)S(=O)(=O)N(CCCl)C(=O)N2.COc1ccccc1N1CCNCC1,1
COC(=O)c1ccc(-c2nc(CS(=O)(=O)C3CCN(C(=O)OC(C)(C)C)CC3)c(C)o2)cc1,1
N#Cc1cnc2cc(OC3CCOC3)c([N+](=O)[O-])cc2c1Cl.Nc1ccc(OCc2ccccn2)c(Cl)c1,1
CC(=O)NCCCCl.COC(=O)c1cc(Cl)ccc1O,1
CC(C)(C)OC(=O)N1CC(O)CC1C(N)=O.CS(=O)(=O)Cl,1
CO.O=C(O)Cc1ccc(F)cc1,1
Nc1cc(-c2cnco2)cc(-c2cnco2)c1.O=C(Cl)Oc1ccccc1,1
CS(=O)(=O)C1CCNCC1.Fc1ncccc1-c1nc2cc(Cl)c(Cl)cc2[nH]1,1
CCS(=O)(=O)c1ccc(Oc2cc(OC)cc(C(=O)OC)c2)cn1,1
COc1ccc(Cl)cc1-c1nn(CCN)cc1NC(=O)c1cnn2cccnc12.O=C(O)C1CC1,1
Cc1nc(C(C)N=[N+]=[N-])c(-c2cccc(F)c2)c2ccccc12,1
NC1CCN(CCn2c(=O)ccc3ncc(C(F)(F)F)cc32)CC1.O=Cc1cc2c(cn1)OCCO2,1
COc1ccc(N2CCNC(Cc3ccccc3)C2)c2ccc(C(F)(F)F)nc12.O=Cc1ncc[nH]1,1
CCN.CCS(=O)(=O)c1cccc(-c2cc(C=O)cc3[nH]c4ncc(C)cc4c23)c1,1
BrCCCBr.COc1c(Cl)c(C)c(C(C)=O)c(O)c1OCCC(C)c1ccc(F)cc1,1
CC(C)(C)OC(=O)NC1(C(=O)NS(=O)(=O)c2cccc3cc[nH]c23)CC1C1CC1,1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.Nc1ccc([N+](=O)[O-])c2ccccc12,1
CC(CSC(=O)c1ccccc1)C(=O)Cl.O=C(O)C1Cc2ccccc2CN1,1
COc1cc(C=O)cc(OC)c1.O=C1CCCc2cc(O)ccc21,1
NC1CCN(c2ccc(NC(=O)c3oc(N4CCCCC4)nc3C(F)(F)F)cn2)CC1.O=C(Cl)c1ccccc1F,1
Clc1ccc2ccccc2n1.OB(O)c1ccc(F)cc1F,1
CCCCC(CC)CN.ClCCCOc1ccc2ccccc2c1,1
C=C(C)C1CCC2(NCCN3CCNCC3)CCC3(C)C(CCC4C5(C)CC=C(c6ccc(C(=O)OC)cc6)C(C)(C)C5CCC43C)C12.CN(C)C(=O)C(=O)O,1
CC(=O)OC(C)=O.CC(C)OC(=O)N1CCC(CCCOc2ccc(C(=O)NN)c(F)c2)CC1,1
CC1(C)C(=O)CCCC1=O,1
CCOC(=O)c1cncc(OCCCOc2ncnc3scc(-c4ccc(F)cc4)c23)c1,1
COc1cc(CC2(CCOC(C)=O)OC(C)(C)OC2C)c(OC)c2c(OC)c3ccccc3c(OC)c12,1
COc1cc2c(c(C)c1C)C(=O)CC2c1c[nH]cn1,1
CCC(C(=O)O)n1cc(C(F)(F)F)nc1C.Fc1ccc(-n2ncc3c2CCCN3)cc1,1
O=C(Cl)N1CCCCC1.O=C1N=C(N2CCCCN2)SC1=Cc1cc(F)ccc1O,1
NCc1cccc(-n2cccc2)c1.O=c1[nH]nc(Cl)c2cc(Br)ccc12,1
CC1CCC(C)N1.O=[N+]([O-])c1ccc(F)cc1,1
CCN(CC)CC=Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2c(c1C(=O)OC)CCn1nccc1-2,1
COC1CCN(C(=O)c2cc3nccc(Cl)c3s2)C1.Cc1cc2cc(N)ccc2[nH]1,1
CCOC(=O)C1CC(C(C)C)C(=O)N1C(=O)OC(C)(C)C,1
CN1CCC(CCCOc2cc(Cl)c(C#N)cn2)CC1.CO,1
COc1cc2[nH]c(=O)[nH]c2cc1Br.N#[C][Cu],1
C=C(c1c[nH]cn1)c1cccc2cccnc12,1
O=C1OC(Cn2cc(CO)nn2)CN1c1ccc(I)c(F)c1,1
CCOC(=O)CCc1cc(O)nn1-c1ccccc1.Cc1oc(-c2ccccc2)nc1COc1cccc(CCl)c1,1
O=[N+]([O-])c1cccc2oc(-c3c(F)cccc3F)nc12,1
CC(=O)Nc1ccc(F)c([N+](=O)[O-])c1.CCI,1
COC(=O)c1ccc(Cl)c(NC(=O)c2cc3cnc(OC)nc3[nH]c2=O)c1,1
Cc1cc(Nc2cc(NC(C(=O)O)C(C)C)cnc2C#N)sn1.N,1
COC(=O)C=Cc1ccc(C)c(-c2cc3c(cc2C)C(C)(C)CCC3(C)C)c1,1
CCc1nc2c(C)cc(C)nc2[nH]1.ClCc1cnc(Nc2ccccc2)nc1,1
O=C(O)Cc1ccccc1.c1nc2[nH]ncc2c2c1CNCC2,1
COC(=O)CCCCCN(C)C(=O)OC,1
COC(=O)c1ccc(CNC(=O)c2nc3ccc(OC)cc3c(=O)[nH]2)cc1,1
COc1ccc2[nH]c3c(c2c1)CCNC3=O.N#Cc1cc(Cl)cc(Oc2c(Cl)ccc(CCl)c2F)c1,1
COC(=O)c1ccc(Cl)nc1.OB(O)c1ccccc1Cl,1
C1COCCN1.Fc1cc(Br)cc(-c2ccnc(Nc3ccc(-n4cnc(-c5cc(C(F)(F)F)ccn5)n4)cc3)n2)c1,1
CCC[CH2][Sn]([CH]=CC=O)([CH2]CCC)[CH2]CCC.OCCNCCO,1
CC(=O)c1ccc(NS(C)(=O)=O)c(Sc2ccc(Cl)cc2Cl)c1,1
COc1ccc(Cn2nc(NC(=O)c3cc(NC(=O)c4cc([N+](=O)[O-])nn4Cc4ccc(OC)cc4)nn3Cc3ccc(OC)cc3)cc2C(=O)NNC(CCCC(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)O)cc1,1
CCOC(=O)Nc1nc2cc(C)ccc2nc1OC.Fc1ccccc1N1CCNCC1,1
C=CCNC(=O)C(F)(F)F.CCCCS(=O)(=O)c1cccc(I)c1,1
CC(C)c1ccc(NCc2ccc(N(C)C)cc2)cc1.O=C(O)C1CCCc2c(O)cccc21,1
C=[CH][Mg+].CC(C)(C)OC(=O)N1CCC(Cl)(c2ccc(Cl)cc2)CC1,1
CCCCCCCCN.CCOC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1
CC(C)(C)OC(=O)N1CCC(n2cc(-c3ccc4ncc(Sc5ccc6nc(NC(=O)C7CC7)sc6c5)n4c3)cn2)CC1,1
Fc1cccc(C=C2CCNCC2)c1.Oc1nc(-c2ccc(F)cc2)c(CCCl)s1,1
CCC(N)C1CC1.COc1cc(Cl)c(-c2ccnc(OS(=O)(=O)C(F)(F)F)c2[N+](=O)[O-])cc1F,1
CCc1nc2c(cnn2CC)c(NC2CCOCC2)c1CNC(=O)c1cc(C)cc(C(=O)NCc2ccc(F)c(Br)c2)c1.O=Cc1cccc(B(O)O)c1,1
COc1ccc(-c2ccc3c(c2)c2c(n3Cc3ccccc3)CCCC2)cc1,1
CC(C)(C)OC(=O)N1CCN(c2nc3c(C(=O)O)cccc3o2)CC1.NC1CN2CCC1CC2,1
Cc1c(O)ccnc1CO.ClCCCBr,1
CC(C)(C)OC(=O)N1CCC(CN)C1.O=[N+]([O-])c1cccc(C(F)(F)F)c1F,1
COC(=O)Cc1c(F)cc2ncccc2c1F.NN,1
CC[O-].COc1c(Cl)cc2c(Cl)nc(Cl)nc2c1OC,1
CS(=O)(=O)Cl.OCC1CCCC1,1
NC1CCCCC1.O=C(Nc1nc2cccc(Cl)n2n1)c1ccccc1,1
CC(C)Oc1ccc(B(O)O)cc1.CCCc1nc[nH]c(=O)c1Cc1ccc(-c2ccccc2C#N)cc1,1
Nc1ccc(CCc2ccccn2)cc1.O=C(Cl)c1ccccc1-c1ccc(C(F)(F)F)cc1,1
CC(C)(C)[Si](C)(C)OCc1ccc(OCc2ccccc2)cc1,1
CCOC(=O)CCC(C)C.NCCO,1
COC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C,1
CN.COc1nccc2c1c(-c1ccc(C(=O)O)cc1)nn2-c1c(F)cccc1F,1
Cn1ccc(CO)cc1=O,1
CC1(C)OCC(CCI)O1.[N-]=[N+]=[N-],1
COC(=O)C=Cc1cccn1-c1ccc(Cl)cc1C(=O)c1c(F)ccc(OC)c1OC,1
COCCCN1C(=O)c2ccccc2C(C(=O)O)C1c1cccs1.COc1cccc(N)c1,1
Cc1cc(B(O)O)ccc1C=O.FC(F)(F)Oc1ccc(-n2cnc(Br)n2)cc1,1
CC(C)(C)OC(=O)N1CCc2nc3ccnn3c(Cl)c2CC1.COCC1CCN1,1
Cc1cc2cc(Nc3ccnc4cc(Br)sc34)ccc2[nH]1.OB(O)c1ccoc1,1
CCCCCc1nc(N)sc1Cc1ccc([N+](=O)[O-])cc1,1
CCOC(=O)Cl.COC1CNCCC1NC1C=CC(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,1
CC(C)(C)OC(=O)COCCOCCOCCOCCOCCOCCOCC(F)(F)F,1
CC1(C)OCC(Cn2ccc(N)n2)O1.O=C(O)C(CC1(F)CCCC1)N1CC(Oc2c(F)cccc2F)=CC1=O,1
CCOC(=O)C(NC(=O)c1ccccc1C)C(O)CCC12CC3CC(CC(C3)C1)C2,1
O=C(CCCCCBr)OCc1ccccc1.O=C([O-])CCC(=O)CNC(=O)OCc1ccccc1,1
CCCCCCCCCCCC(=O)O.NC1CCCNC(=O)C1,1
COc1cc2c(cc1C(=O)c1ccccc1)C=C2C(=O)O,1
CCOC(=O)c1sc(N2CCNC2=O)nc1C.FC(F)c1ccc(CBr)o1,1
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COc1cccc(CNc2cncc(Br)c2)c1,1
CCOC(=O)CCCCCc1cccc2cncn12.NO,1
Fc1cccc2c1CCNC2c1ccc(C(F)(F)F)cc1.O=C=Nc1ccc(F)cc1,1
CC(Cl)C(=O)Cl.Fc1ccccc1,1
Cc1cccc(-c2nc(CCO)c(C)o2)c1.O=C1NC(=O)C(=CC=Cc2ccc(O)cc2)O1,1
CCOC(=O)C1(c2ccc(-c3ccc(-c4onc(C)c4CC(C)(O)CCc4ccccc4)cc3)cc2)CC1,1
Cc1cc(I)ccc1O.OC(CCCl)c1ccccc1,1
CC1(C)OB(c2cncc(-c3nnc(C(F)F)[nH]3)c2)OC1(C)C.CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(Br)cn1,1
NCCN1CCN(Cc2ccccc2)CC1.O=C(O)c1cc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,1
O=c1c(Cl)c([N+](=O)[O-])cnn1-c1ccccc1,1
CCNCc1ccc(C(F)(F)F)cc1-c1cc(CC(=O)OCC)ccc1OC.O=C=NCc1ccccc1,1
CC(C)C(=O)Cl.Oc1cc(O)c(O)c(O)c1,1
CCO.O=C(O)CCC1CCSCC1,1
CCOC(=O)CC(Cc1cc(F)c(F)cc1F)NC(=O)OC(C)(C)C,1
C1CCNCC1.O=[N+]([O-])c1ccc2nc(Cl)ccc2c1,1
CCn1cc(-c2cccc(N)c2)c(-c2ccncc2)n1.O=C=Nc1ccc(Br)cc1,1
NC(=O)c1cnc(Oc2ccc(C=O)cc2)cn1.NCCc1ccccc1,1
CC1(C)OC(=O)Nc2ccc(-c3coc(C=O)c3)cc21.NO,1
COc1ccc(C(=O)Cc2ccc(C(=O)O)cc2)cc1,1
CC(C)(C)N.COC(=O)CCC(C(N)=O)N1Cc2c(OCc3ccc(CBr)cc3)cccc2C1=O,1
CCN(CC)CC1CCCCN1.O=C1Nc2cccnc2N(C(=O)CCl)c2ccccc21,1
Cc1ccc(-c2c(C(C)Br)oc(=O)c3ccccc23)cn1.Nc1ncnc2[nH]ncc12,1
CC(C)(C)c1ccc(C=O)cc1.NCCc1ccc(OC(F)F)cc1,1
Nn1nc(-c2ccc(Cl)cc2)c2ccccc2c1=O.O=C(O)Cc1cccnc1,1
ClCc1c[nH]cn1.O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,1
Fc1cc(Br)ccc1CBr.[C-]#N,1
CC(C)(C)OC(=O)NCC(=O)O.COc1ccc(C2=NN(C3CCNCC3)C(=O)C3(CCCC3)C2)cc1OC,1
C[S-].N#Cc1cc(Cl)nc(Cl)c1,1
CCN(C)c1nsc(N)c1C#N.CN=C=O,1
CCCN.O=C(O)CCn1ncc2c(-c3ccc(F)cc3)c(-c3ccncc3)c(-c3ccc(F)cc3)nc21,1
NC(CC1CCCCC1)C(O)C(O)C1CC1.O=C(NC(Cc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1)C(=O)O)c1nc2ccccc2[nH]1,1
CC(C)(C)OC(=O)NC(Cc1ccc(Br)cc1F)C(=O)N1CCCC1C#N.CC(C)c1ccc(CN2CC(Oc3ccc(B4OC(C)(C)C(C)(C)O4)cn3)C2)cc1,1
CSc1[nH]cc(-c2ccccc2)c1[N+](=O)[O-].OO,1
O=c1[nH]cc(-c2ccccc2)c2ccccc12.OCCCBr,1
CC(C)(C)OC(=O)CBr.CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCNC4)no2)cc1C#N,1
CCOC(=O)C(Cc1ccc(OCCN2c3ccccc3Sc3ccccc32)cc1)OCC,1
CC(Oc1cccc(Cl)c1)C(=O)O.NCCO[N+](=O)[O-],1
CC(=O)O.Cc1c(-c2cnc3[nH]cc(C(C)c4c(OC(F)F)ccc(F)c4Cl)c3c2)cnn1C1CCNCC1,1
CC(C)N1CCCn2c1cc(Cl)nc2=O.OCc1ccc(Cl)cc1,1
CC(=O)NC(=S)N1N=C(c2cc(F)ccc2F)SC1(CCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)c1ccccc1,1
CCc1nc2c(cnn2CC)c(NC2CCOCC2)c1CNC(=O)c1cccc(N)c1.O=C(Cl)CCCCCCCBr,1
C=CC(=O)Cl.O=C(Nc1nc2ccccc2n1C1CCNCC1)c1ccc(Cl)cc1,1
COC(=O)CCNc1ccccc1.N#Cc1ccc(CCc2ncc3ccc(C(=O)O)cc3n2)cc1,1
CC(C)(C)[Si](C)(C)OCCn1cc(Br)cn1.CCOC(=O)c1cccc(Sc2c(C)[nH]c3c(F)c(Cl)ccc23)c1,1
C1COCCN1.N#Cc1cc([N+](=O)[O-])ccc1F,1
CCC(O)(C(=O)O)c1ccc(Br)cc1F.O=C1OC2(CCNC2)c2ccccc21,1
CCOC(=O)C(CO)(C(=O)OCC)c1ccccc1.Cc1cc(CC(=O)O)ccc1[N+](=O)[O-],1
CC(CSC(F)(F)F)C(=O)O.CNc1cn(-c2cccnc2)nc1Cl,1
C1CCNCC1.CC(C)(C=O)C(=O)O,1
CCCC1CC(N(C)C(C)C)CCC1N1CCC(N)C1=O.FC(F)(F)c1ccc2nccc(Cl)c2c1,1
COc1ccc(C(=O)CCl)cc1Cl.O=C(O)Cc1ccc(OCc2ccc3ccccc3n2)cc1,1
CCCC1C(=O)N(Cc2ccc3c(N)ncnc3c2)C(C)CN1C(=O)OC(C)(C)C,1
CC(=O)OC(C)=O.Clc1ccc2c(c1)CNCc1nnc(N3CCC(c4ccccc4)CC3)n1-2,1
COc1ncc(B(O)O)cc1F.Nc1c(C(=O)NC2CC2)nnc2c(Br)c(F)ccc12,1
C#CCBr.CCC(C)=CCCC(CC)Oc1ccc(C(=O)O)cc1,1
CNc1ccc(Cc2nc3c([nH]2)c(=O)n(Cc2ccccc2F)c(=O)n3CC2CC2)cc1.Cc1ccc(C(=O)O)cn1,1
CC(C)Nc1nc2c(nc1N1CCC(S(=O)(=O)c3cccc(F)c3)CC1)CN(Cc1ccccc1)CC2,1
CC(C(=O)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1)N1CCC(O)(c2cc(Br)cc(Br)c2)CC1,1
O=C(O)C1(C(O)c2ccccc2Cl)CCCC1,1
CCOC(=O)c1ccc(NC(=O)C(C2CCCCC2)n2c(C(O)c3ccccc3)nc3cc(F)c(F)cc32)cc1.CI,1
CC(C)C(=O)Cl.NC(N)=S,1
CCOC(=O)C1CCC(C)=CC1NC(=O)OC(C)(C)C,1
C#CC1CC1.NC1=NC2(CO1)c1cc(O)ccc1Oc1ccc(Br)cc12,1
CCN(CC)C(=O)Cl.COc1cccc(C=Cc2c[nH]c3ccccc23)c1,1
N#CCC(=O)O.NC(=O)c1cnc(Nc2ccc(C3CCNCC3)cc2)cc1NCc1cccc(F)c1F,1
CC(C)(C)OC(=O)N1CCCC1CO.O=[N+]([O-])c1ccc(Cl)c(O)c1,1
CCC[CH2][Sn]([Cl])([CH2]CCC)[CH2]CCC.OC1(c2cccc(Br)n2)CCC1,1
C#Cc1cnn2c(C(F)(F)F)cc(-c3ccc(Cl)c(Cl)c3)nc12.NS(=O)(=O)c1cc(Br)c(F)cc1F,1
O=[N+]([O-])c1ccc(C(O)CN2CCCCC2)cc1,1
COC(=O)c1cncc(NC(=O)N2CCN(C(=O)c3cccc(OCCC4CCCCC4)c3)CC2)c1,1
O=C(CBr)c1cncs1,1
ClCCCCBr.O=C1c2ccc(OC3CCCCO3)cc2OC(c2ccc(O)cc2)C1c1ccc(OC2CCCCO2)cc1,1
CS(=O)(=O)c1cccc(C(=O)O)c1.Nc1cc(C(=O)NCc2ccccc2)ccn1,1
C#CC1(O)CCN(C)C1=O.NC(=O)c1nn(-c2cccc(Br)c2)c2cc(N3CCC(O)C3)ncc12,1
Cc1cccc(S(=O)(=O)N2CC(NC(=O)OC(C)(C)C)Cc3ncc(N)cc32)c1.O=C(Cl)c1c(Cl)cccc1Cl,1
CCCCC(=O)c1c(-c2ccc3c(Br)c(OCC#N)ccc3c2)sc2ccccc12.[N-]=[N+]=[N-],1
Cc1cnc(N2CCN(C(=O)c3ccc(Br)nc3)CC2)c(C2CC2)c1.O=C1NCCO1,1
Cc1ccccc1CBr.O=[N+]([O-])c1cc(O)ccc1Cl,1
CCC(CN(C)S(=O)(=O)C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1.N,1
CCC(=O)CCC1CCC2CC(=O)CC12,1
C=CCN.O=CC1CCCC1,1
Cc1oc(-c2ccc(Br)cc2)nc1CCOS(C)(=O)=O.OC1CCNC1,1
COC(=O)c1cc(-c2ccc(F)c(C)c2)nn(CC(C)C)c1=O,1
CCc1cc(Br)c2c(c1)CC(CO)O2.Cc1ccc(S(=O)(=O)Cl)cc1,1
CI.COC(=O)c1cc([N+](=O)[O-])cc(-n2nn[nH]c2=O)c1C,1
CO.Cn1cncc1C(O)(c1ccc2nc(Cl)c(Cc3ccc(S(C)(=O)=O)cc3)c(Cl)c2c1)c1ccccn1,1
CC(C)CC(=O)c1c(-c2ccc3c(Br)c(OCC#N)ccc3c2)oc2ccccc12.[N-]=[N+]=[N-],1
CCc1c(C#N)c(-c2ccc(-c3ccccc3C#N)cc2)c(C(=O)OC)n1C,1
COCCN1C(=O)CCCc2cc([N+](=O)[O-])ccc21,1
N#Cc1ccc(OCC(=O)NN)cc1.O=C1Nc2ccc(I)cc2C1=O,1
Cc1cc(C)nc(S(=O)(=O)Cl)n1.Cc1cccc(Cl)c1N,1
COc1cc(OC)cc(N2CCN(C(=O)CC3CCOc4ccccc43)CC2)c1,1
CNC(=O)C(CC(C)C)NC(=O)C(CC(C)C)CP(=O)(O)CN1C(=O)c2cccc(OCc3ccccc3)c2C1=O,1
CCOC(=O)C1=Cc2ccc(C(C)(C)C(=O)OC)cc2OC1C(F)(F)F,1
CCc1ccc(OC2CCNCC2)cc1.O=C(Br)CBr,1
CNc1nc(-c2cccnc2)nc2ccc(Br)cc12.COCCOc1cccc(B(O)O)c1,1
CC(C)C(NC(=O)OC(C)(C)C)C(=O)O.Clc1ccccc1N1CCNCC1,1
COc1ccc(CO)cn1.O=S(=O)(Nc1nccnc1Br)c1cccc(Cl)c1Cl,1
C=CB1OC(C)(C)C(C)(C)O1.COC(=O)CCC(=O)Nc1ccc(Br)cn1,1
CS(=O)(=O)Cl.O=c1[nH]c2cc(CCO)ccc2o1,1
CC(C)(C)c1ccc(CNCCc2ccccc2)cc1.O=C(O)c1c(F)ccc2cc[nH]c12,1
CCCc1c(C=O)ccc2ccccc12.CN,1
CC(C)(C)OC(=O)N1CCC2(CC1)CC(c1cccc(Br)c1)CO2.OB(O)c1ccc(C(F)(F)F)cn1,1
CCOC(=O)c1cccc2nc(CBr)ccc12.CCOP(OCC)OCC,1
CC(C)(F)C(OS(C)(=O)=O)c1ccc(OC(F)(F)F)cc1.[N-]=[N+]=[N-],1
CCOC(=O)C(CC)CNC(C)C(=O)O.CCOC(=O)Cl,1
CCN(CC)CCOc1cc(Cl)cc(N2CCN(C(=O)OC(C)(C)C)CC2)c1,1
COC(=O)CC(c1ccc(F)c(OCc2ccc(-c3cc(OC)ccc3F)c(CC(C)(C)C)n2)c1)C1CC1,1
COC(OC)c1ccncc1Br.O=C1NCCc2ccc(C(F)(F)F)cc21,1
CCOC(=O)C(N)CO.O=Cc1ccc(C(=O)Cl)cc1,1
O=C(O)c1c(I)ccc2ccccc12.O=C(O)c1ccccc1S,1
CC(=O)OC1(C(C)O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,1
N#Cc1ccc2c(c1)c(Br)nn2C1CCCCO1.OB(O)c1ccc2cc(OCCC3CCCC3)ccc2c1,1
CCCCCC(=CC=CC(=O)O)c1ccc(OC)cc1.O=[N+]([O-])c1ccc(O)cc1,1
COC(=O)CCCCC1CCCC1=O,1
CCOC(=O)c1cnn(-c2ccccc2)c1CC,1
Cc1nn(C(C)c2cc(Cl)c(C#N)c3c2OCCN(C2CNC2)C3)c2ncnc(N)c12.OCCBr,1
COc1ccc([N+](=O)[O-])cc1C,1
CCOC(=O)c1ccnc(C(=O)O)c1.NC1CC1,1
Nc1ccc(F)c(Br)c1F.OB(O)c1ccncc1,1
